,آقولك,آقولك,آقول+ك,آقول+ك,,
,آمنة,آمن+ة,آمن+ة,آمن+ة,,
,آمين,آمين,آمين,آمين,,
,آنتي,آنتي,آن+تي,آنت+ي,x,
1,أبصر,أبصر,أبصر,أبصر,,
,"أجلك""،","أجل+ك "" ،","أجلك""،",أجل+ك,,
,أجمل,أجمل,أجمل,أجمل,,
,أحبابي,أحباب+ي,أحباب+ي,أحباب+ي,,
,أحسن,أحسن,أحسن,أحسن,,
,أحكيها,أحكي+ها,أحك+ي+ها,أحكي+ها,x,
,أحلى,أحلى,أحلى,أحلى,x,
,أحيانا,أحيان+ا,أحيان+ا,أحيان+ا,x,
1,أديه,أدي+ه,أدي+ه,أد+يه,x,
,أدوّر,أدور,أدور,أدور,,
,أراك,أراك,أرا+ك,أرا+ك,x,
,أركيلة,أركيلة,أركيل+ة,أركيل+ة,,
,أرواح,أرواح,أرواح,أرواح,,
,أرواحهم,أرواح+هم,أرواح+هم,أرواح+هم,,
,أريحلك,أريحلك,أريح+ل+ك,أريح+ل+ك,,
,أريحلنا,أريحلنا,أريح+ل+نا,أريح+ل+نا,,
,أساس,أساس,أساس,أساس,,
,أستوعب,أستوعب,أستوعب,أستوعب,,
,أسم,أسم,أسم,أسم,,
,أسمها,أسم+ها,أسم+ها,أسم+ها,,
1,أشحد,أشحد,أشحد,أشحد,,
,أشرف,أشرف,أشرف,أشرف,,
,أصدقاء,أصدقاء,أصدقاء,أصدقاء,,
,أصلاً,أصل+ا,أصلا,أصل+ا,x,
,أصواتهن,أصوات+هن,أصواتهن,أصوات+هن,,
,أصولنا,أصول+نا,أصول+نا,أصول+نا,,
,أصيل,أصيل,أصيل,أصيل,,
,أطفال,أطفال,أطفال,أطفال,,
,أطهر,أطهر,أطهر,أطهر,,
,أطيب,أطيب,أطيب,أطيب,,
,أعتقد,أعتقد,أعتقد,أعتقد,,
,أعرف,أعرف,أعرف,أعرف,,
,أعضاءها,أعضاء+ها,أعضاء+ها,أعضاء+ها,,
,أعمل,أعمل,أعمل,أعمل,,
,أغلبهم,أغلب+هم,أغلب+هم,أغلب+هم,,
,أغلى,أغلى,أغلى,أغلى,x,
,أغلي,أغلي,أغلي,أغلي,,
,أغنية,أغني+ة,أغني+ة,أغني+ة,,
1,أقعود,أقعود,أقعود,أقعود,,
,أقلها,أقل+ها,أقل+ها,أقل+ها,,
,أكتر.,أكتر .,أكتر.,أكتر,,
,أكترر؟؟,أكترر ؟ ؟,أكترر؟؟,أكترر ؟ ؟,x,
,أكيد,أكيد,أكيد,أكيد,,
1,ألها,أله+ا,أل+ها,أل+ها,x,
,ألعاب,ألعاب,ألعاب,ألعاب,,
,ألف,ألف,ألف,ألف,,
,أم,أم,أم,أم,,
,أما,أما,أما,أما,,
,أماكننا,أماكن+نا,أما+كن+نا,أماكن+نا,,
,أمانة،,أمان+ة ،,أمانة،,أمان+ة,,
,أمرهن,أمر+هن,أمرهن,أمر+هن,,
,أملكه,أملك+ه,أملك+ه,أملك+ه,,
,أميركا,أميركا,أميركا,أميركا,,
,أن,أن,أن,أن,,
1,أنو,أنو,أن+و,أن+و,x,
1,أنوا,أن+وا,أن+وا,أن+وا,x,
,أنا,أنا,أنا,أنا,,
,أنت,أنت,أنت,أنت,,
,أنتو,أنتو,أنت+و,أنت+و,,
,أنتي,أنت+ي,أن+ت+ي,أنت+ي,,
,أنتاجك؟!...,أنتاجك ؟ ! . . .,أنتاجك؟!...,أنتاجك,,
,أنحاء,أنحاء,أنحاء,أنحاء,,
,أهل,أهل,أهل,أهل,,
,أهلك,أهلك,أهل+ك,أهل+ك,,
,أهلنا,أهل+نا,أهل+نا,أهل+نا,,
,أهلها,أهل+ها,أهل+ها,أهل+ها,,
,أهلي,أهلي,أهل+ي,أهل+ي,,
1,أهلين.ساردد,أهل+ين . ساردد,أهلين.ساردد,أهلين,,
,أهم,أهم,أهم,أهم,,
,أهني,أهن+ي,أهن+ي,أهني,x,
,أو,أو,أو,أو,,
,أوطاني..,أوطان+ي . .,أوطاني..,أوطان+ي,,
,أوعي,أوعي,أوعي,أوعي,x,
,أوكي,أوكي,أو+كي,أوكي,,
,أول,أول,أول,أول,,
1,أولكون,أولك+ون,أولكون,أول+ك+ون,x,
,أي,أي,أي,أي,,
,أيوااااااه,أيوااااااه,أيواااااا+ه,أيوااااااه,x,
,ٲنا,ٲ نا,ٲن+ا,ٲنا,,
,إثنين,إثن+ين,إثن+ين,إثن+ين,x,
1,إجت,إجت,إج+ت,إجت,,
,إحكي,إحكي,إح+كي,إحكي,x,
,إخترع,إخترع,إخترع,إخترع,,
,إذا,إذا,إذا,إذا,,
,إسرائيل,إسرائيل,إسرائيل,إسرائيل,,
,إشاعات,إشاع+ات,إشاع+ات,إشاع+ات,,
,إشتقتلكم.,إشتقتلكم .,إشتقتلكم.,إشتق+ت+ل+كم,x,
1,إلك,إلك,إل+ك,إل+ك,x,
1,إلكم,إلكم,إل+كم,إل+كم,x,
1,إلهم,إلهم,إل+هم,إل+هم,x,
1,إلي,إلي,إلي,إل+ي,hamdy,two meaning 
,إلا,إلا,إلا,إلا,,
2,إم,إم,إم,إم,,
,إما,إما,إما,إما,,
,إمتدت,إمتد+ت,إمتد+ت,إمتد+ت,,
,إنك,إن+ك,إن+ك,إن+ك,,
,إنَّك,إن+ك,إن+ك,إن+ك,,
,إنه,إن+ه,إن+ه,إن+ه,x,
,إنُّه,إن+ه,إن+ه,إن+ه,x,
,إنها,إن+ها,إن+ها,إن+ها,,
,إنو,إنو,إن+و,إن+و,x,
,إنوا,إن+وا,إن+وا,إن+وا,x,
,إنت,إن+ت,إنت,إنت,,
,إنتي,إن+ت+ي,إنتي,إنت+ي,,
,إنفجرت,إنفجر+ت,إنفجر+ت,إنفجر+ت,,
,إيوا,إيوا,إي+وا,إيوا,,
1,ئادرة,ئادر+ة,ئادر+ة,ئادر+ة,,
,ااايه,ااايه,ااايه,ااايه,x,
,ابداً.,ابدا .,ابدا.,ابد+ا .,x,
,"ابدا""","ابدا ""","ابدا""","ابد+ا """,x,
,ابرياء,ابرياء,ابرياء,ابرياء,,
1,ابصر,ابصر,ابصر,ابصر,x,
,ابن,ابن,ابن,ابن,,
,ابنك,ابن+ك,ابن+ك,ابن+ك,,
,ابنه,ابن+ه,ابن+ه,ابن+ه,,
,ابني,ابني,ابن+ي,ابن+ي,,
,ابنائي,ابنائي,ابنائ+ي,ابنائ+ي,,
,ابو,ابو,ابو,ابو,,
,ابوك,ابو+ك,اب+و+ك,ابو+ك,,
,ابوس,ابوس,ابوس,ابوس,,
,ﺍﺑﻴﻊ,ﺍ ﺑ ﻴ ﻊ,ﺍﺑﻴﻊ,ﺍﺑﻴﻊ,,
,اتذكر,اتذكر,اتذكر,اتذكر,,
,اتركوا,اترك+وا,اترك+وا,اترك+وا,,
,اتشرفنا,اتشرفنا,اتشرف+نا,اتشرف+نا,,
1,اتصبّح,اتصبح,اتصبح,اتصبح,,
,اتعب,اتعب,اتعب,اتعب,,
1,اتفشش,اتفشش,اتفشش,اتفشش,x,
,اتوقع,اتوقع,اتوقع,اتوقع,,
,اتوقعها,اتوقعها,اتوقع+ها,اتوقع+ها,,
,اثير,اثير,اثير,اثير,,
,اجا,اج+ا,اج+ا,اجا,,
,اجادل,اجادل,اجادل,اجادل,,
,اجتماعي,اجتماعي,اجتماع+ي,اجتماعي,x,
,اجملك,اجمل+ك,اجمل+ك,اجمل+ك,,
,اجواء,اجواء,اجواء,اجواء,,
,احاول,احاول,احاول,احاول,,
,احبِك,احبك,احب+ك,احب+ك,,
,احبابي,احباب+ي,احباب+ي,احباب+ي,,
,احترامي,احترام+ي,احترام+ي,احترام+ي,,
,احترق,احترق,احترق,احترق,,
,احترم,احترم,احترم,احترم,,
,احترمت,احترم+ت,احترم+ت,احترم+ت,,
,احتياط,احتياط,احتياط,احتياط,,
,احسن,احسن,احسن,احسن,,
,احكى,احكى,احك+ى,احكى,x,
,احكي,احكي,احك+ي,احكي,x,
1,احكيكي,احكيكي,احكي+كي,احكي+ك+ي,x,
,احلا,احلا,احل+ا,احلا,,
,-احلف,- احلف,-احلف,احلف,,
,احلى,احلى,احلى,احلى,,
,احنا,اح+نا,احنا,احنا,,
,ﺍﺣﻨﺎ,ﺍ ﺣ ﻨ ﺎ,ﺍﺣﻨﺎ,ﺍﺣﻨﺎ,,
,احوال,احوال,احوال,احوال,,
,احييي,احي+ي+ي,احيي+ي,احييي,x,
,اختك,اخ+ت+ك,اخ+ت+ك,اخ+ت+ك,x,
,اخبط,اخبط,اخبط,اخبط,,
,اختارك,اختار+ك,اختار+ك,اختار+ك,,
,اختارو,اختارو,اختار+و,اختار+و,,
,اخترتك,اختر+ت+ك,اختر+ت+ك,اختر+ت+ك,,
,اختصر,اختصر,اختصر,اختصر,,
,اختفى,اختفى,اختفى,اختفى,x,
,اختلفت,اختلف+ت,اختلف+ت,اختلف+ت,,
,اخر,اخر,اخر,اخر,,
,اخرتو,اخرتو,اخرت+و,اخر+ت+و,x,
,ادب,ادب,ادب,ادب,,
,ادرس.,ادرس .,ادرس.,ادرس,,
,ادم,ادم,ادم,ادم,,
,ادواتو,ادواتو,ادوات+و,ادوات+و,,
,ادور,ادور,ادور,ادور,,
,اذا,اذ+ا,اذا,اذا,,
,اذار,اذار,اذار,اذار,,
,اذار.,اذار .,اذار.,اذار,,
,ارادة,اراد+ة,اراد+ة,اراد+ة,,
,ارادة...كون,اراد+ة . . . كون,ارادة...كون,اراد+ة,,
,ارتاح,ارتاح,ارتاح,ارتاح,,
1,ارتجيك,ارتجي+ك,ارتج+ي+ك,ارتجي+ك,x,
,ارتقو,ارتقو,ارتق+و,ارتق+و,,
,ارجع,ارجع,ارجع,ارجع,,
,اردني,اردني,ارد+ني,اردني,x,
1,ارزتك,ارز+ت+ك,ارز+ت+ك,ارز+ت+ك,x,
,ارض,ارض,ارض,ارض,,
2,"ارنولد""","ارنولد ""","ارنولد""",ارنولد,,
,اروح,اروح,اروح,اروح,,
,اروعك,اروع+ك,اروع+ك,اروع+ك,,
,اريحلي😒✨👍,اريحلي ? ? ✨ ? ?,اريحلي😒✨👍,اريح+ل+ي,,
1,ازا,ازا,ازا,ازا,,
,ازبل,ازبل,ازبل,ازبل,,
,اسأل,اسأل,اسأل,اسأل,,
1,اسألن,اسألن,اسألن,اسأل+ن,,
,اساعد,اساعد,اساعد,اساعد,,
,استشهدو,استشهدو,استشهد+و,استشهد+و,,
,اسرائيل,اسرائيل,اسرائيل,اسرائيل,,
,اسلوبه,اسلوب+ه,اسلوب+ه,اسلوب+ه,,
,اسم,اسم,اسم,اسم,,
,اسمه,اسم+ه,اسم+ه,اسم+ه,,
,اسمو,اسمو,اسم+و,اسم+و,,
,اسمعوها,اسمعوها,اسمع+و+ها,اسمع+و+ها,,
,اسهر,اسهر,اسهر,اسهر,,
,اسوء,اسوء,اسوء,اسوء,,
,اشتقتلك,اشتقتلك,اشتقتلك,اشتق+ت+ل+ك,x,
,اشتقنا,اشتق+نا,اشتق+نا,اشتق+نا,,
,اشوف,اشوف,اشوف,اشوف,,
1,اشي,اشي,اشي,اشي,,
,اشياء,اشياء,اشياء,اشياء,,
,اصبعي,اصبعي,اصبع+ي,اصبع+ي,,
,اصلا,اصلا,اصل+ا,اصل+ا,x,
1,اضل,اضل,اضل,اضل,,
1,اطعميك,اطعميك,اطعم+ي+ك,اطعم+ي+ك,x,
,اطلع,اطلع,اطلع,اطلع,,
,اطمني,اطمني,اطم+ني,اطمن+ي,,
,اعتراف,اعتراف,اعتراف,اعتراف,,
,اعترفوا,اعترف+وا,اعترف+وا,اعترف+وا,,
,اعرف,اعرف,اعرف,اعرف,,
,اعطيتني,اعطيتني,اعطي+ت+ني,اعطي+ت+ني,x,
,اعطيك,اعطي+ك,اعطي+ك,اعطي+ك,x,
,اعمل,اعمل,اعمل,اعمل,,
,اعملو,اعملو,اعمل+و,اعمل+و,,
,اعملي,اعمل+ي,اعمل+ي,اعمل+ي,,
,اعيش,اعيش,اعيش,اعيش,,
,اغمض,اغمض,اغمض,اغمض,,
,افهمها,افهم+ها,افهم+ها,افهم+ها,,
,افهموا,افهم+وا,افهم+وا,افهم+وا,,
,اقتحم,اقتحم,اقتحم,اقتحم,,
,اقتصادي,اقتصادي,اقتصاد+ي,اقتصادي,x,
,اقرء,اقرء,اقرء,اقرء,x,
,اقعد,اقعد,اقعد,اقعد,,
,اقل,اقل,اقل,اقل,,
,اقوى,اقوى,اقوى,اقوى,,
,اكبر,اكبر,اكبر,اكبر,,
,اكتر,اكتر,اكتر,اكتر,,
,اكرمنا,اكرم+نا,اكرم+نا,اكرم+نا,,
,اكون,اكون,اكون,اكون,,
,اكيد,اكيد,اكيد,اكيد,,
,ال,ال,ال,ال,,
2,الـf16,ال+f16,ال+ف16,ال+f16,,
,الأبطال,ال+أبطال,ال+أبطال,ال+أبطال,,
,الأخبار,ال+أخبار,ال+أخبار,ال+أخبار,,
,الأخير.,ال+أخير .,ال+أخير.,ال+أخير,,
,الأربعاء,ال+أربعاء,ال+أربعاء,ال+أربعاء,,
,الأردن,ال+أردن,ال+أردن,ال+أردن,,
,الأرض,ال+أرض,ال+أرض,ال+أرض,,
,الأشيا,ال+أشيا,ال+أشيا,ال+أشيا,,
,الأقلية,ال+أقلي+ة,ال+أقلي+ة,ال+أقلي+ة,,
,الأكل,ال+أكل,ال+أكل,ال+أكل,,
,الأم*,ال+أم *,ال+أمذ,ال+أم,,
,الأماكن,ال+أماكن,ال+أماكن,ال+أماكن,,
,الأمريكي,ال+أمريكي,ال+أمريكي,ال+أمريكي,x,
,الأميركان,ال+أميركان,ال+أميركان,ال+أميركان,x,
,الأول,ال+أول,ال+أول,ال+أول,,
,الإتجاه,ال+إتجاه,ال+إتجاه,ال+إتجاه,,
,الإمتحان,ال+إمتحان,ال+إمتحان,ال+إمتحان,,
,الإنسان,ال+إنسان,ال+إنسان,ال+إنسان,,
,الاجر,ال+اجر,ال+اجر,ال+اجر,,
,الاجنبي,ال+اجنبي,ال+اجنبي,ال+اجنبي,x,
,الاجهزة,ال+اجهز+ة,ال+اجهز+ة,ال+اجهز+ة,,
,الاحرف,ال+احرف,ال+احرف,ال+احرف,,
,الاحلام,ال+احلام,ال+احلام,ال+احلام,,
,الاخير,ال+اخير,ال+اخير,ال+اخير,,
,الاراء,ال+اراء,ال+اراء,ال+اراء,,
,الاربعا,ال+اربعا,ال+اربع+ا,ال+اربعا,,
,الارجيلة؟,ال+ارجيل+ة ؟,ال+ارجيلة؟,ال+ارجيل+ة,,
,الاردن,ال+اردن,ال+اردن,ال+اردن,,
,اﻻردن,ا ﻻ ردن,اﻻردن,ال+اردن,,
,الارض,ال+ارض,ال+ارض,ال+ارض,,
,الاركيله,ال+اركيله,ال+اركيل+ه,ال+اركيل+ه,,
,الاسبوع,ال+اسبوع,ال+اسبوع,ال+اسبوع,,
,الاستاذ,ال+استاذ,ال+استاذ,ال+استاذ,,
,الاسد,ال+اسد,ال+اسد,ال+اسد,,
,الاسرائيلي,ال+اسرائيلي,ال+اسرائيلي,ال+اسرائيلي,x,
,الاشارات,ال+اشار+ات,ال+اشار+ات,ال+اشار+ات,,
,الاصل,ال+اصل,ال+اصل,ال+اصل,,
,الاطفال,ال+اطفال,ال+اطفال,ال+اطفال,,
1,الاغلاظ,ال+اغلاظ,ال+اغلاظ,ال+اغلاظ,x,
,الافلام,ال+افلام,ال+افلام,ال+افلام,,
,الاقتراح,ال+اقتراح,ال+اقتراح,ال+اقتراح,,
,الاكسجين,ال+اكسج+ين,ال+اكسج+ين,ال+اكسجين,,
,الامنية,ال+امني+ة,ال+ام+ني+ة,ال+امني+ة,x,
,الامور,ال+امور,ال+امور,ال+امور,,
,الانتقاد,ال+انتقاد,ال+انتقاد,ال+انتقاد,,
,الانثى,ال+انثى,ال+انثى,ال+انثى,,
2,الانستجرام,ال+انستجرام,ال+انستجرام,ال+انستجرام,,
2,الانستقرام,ال+انستقرام,ال+انستقرام,ال+انستقرام,,
,الانفصام,ال+انفصام,ال+انفصام,ال+انفصام,,
,الاهانة,ال+اهان+ة,ال+اهان+ة,ال+اهان+ة,,
,الاوقات,ال+اوق+ات,ال+اوقات,ال+اوقات,,
,الاول,ال+اول,ال+اول,ال+اول,,
,الايام,ال+ايام,ال+ايام,ال+ايام,,
,الباب,ال+باب,ال+باب,ال+باب,,
,الباردة,ال+بارد+ة,ال+بارد+ة,ال+بارد+ة,,
,الباص,ال+باص,ال+باص,ال+باص,,
,البركة,ال+برك+ة,ال+برك+ة,ال+برك+ة,,
,البرنامج,ال+برنامج,ال+برنامج,ال+برنامج,,
,البست,ال+بست,ال+بس+ت,ال+بست,best,
,البشاير,ال+بشاير,ال+بشاير,ال+بشاير,,
,البلد,ال+بلد,ال+بلد,ال+بلد,,
,البلد,ال+بلد,ال+بلد,ال+بلد,,
,البلد.,ال+بلد .,ال+بلد.,ال+بلد,,
,البلية,ال+بلي+ة,ال+بلي+ة,ال+بلي+ة,,
,البنات,ال+بن+ات,ال+بنات,ال+بنات,,
,البنت,ال+بنت,ال+بنت,ال+بنت,,
,البني,ال+بني,ال+بني,ال+بني,x,
,البنية,ال+بني+ة,ال+بني+ة,ال+بني+ة,,
1,البوط,ال+بوط,ال+بوط,ال+بوط,,
,البوطي,ال+بوطي,ال+بوطي,ال+بوطي,x,
,البوم...,ال+بوم . . .,ال+بوم...,ال+بوم,,
2,البيبي,ال+بيبي,ال+بيبي,ال+بيبي,,
,البيت,ال+بيت,ال+بيت,ال+بيت,,
,التاني,ال+تاني,ال+تاني,ال+تاني,x,
,التبانة,ال+تبان+ة,ال+تبان+ة,ال+تبان+ة,LOC,
,التحتية,ال+تحتي+ة,ال+تحتي+ة,ال+تحتي+ة,x,
,التساؤل,ال+تساؤل,ال+تساؤل,ال+تساؤل,,
,التسلط,ال+تسلط,ال+تسلط,ال+تسلط,,
1,التشبيح,ال+تشبيح,ال+تشبيح,ال+تشبيح,,
,التصويت,ال+تصويت,ال+تصويت,ال+تصويت,,
,التعنّت,ال+تعنت,ال+تعنت,ال+تعنت,,
,التغيير!,ال+تغيير !,ال+تغيير!,ال+تغيير !,,
,التفجيرات,ال+تفجير+ات,ال+تفجير+ات,ال+تفجير+ات,,
,التقليدي,ال+تقليدي,ال+تقليدي,ال+تقليدي,x,
,التكاسي,ال+تكاسي,ال+تكاس+ي,ال+تكاسي,x,
,التلاجة,ال+تلاج+ة,ال+تلاج+ة,ال+تلاج+ة,,
,التلفزيون,ال+تلفزيون,ال+تلفزيون,ال+تلفزيون,,
,التليفون,ال+تليف+ون,ال+تليفون,ال+تليفون,,
1,التنين,ال+تنين,ال+تن+ين,ال+تنين,,
,التوصل,ال+توصل,ال+توصل,ال+توصل,,
,التويتر,ال+تويتر,ال+تويتر,ال+تويتر,,
1,التياب,ال+تياب,ال+تياب,ال+تياب,وجبل الشيخ وجبل التياب يلي عتختي,
,الثالثة,ال+ثالث+ة,ال+ثالث+ة,ال+ثالث+ة,,
,الثاني,ال+ثاني,ال+ثاني,ال+ثاني,x,
,الثورات,ال+ثور+ات,ال+ثور+ات,ال+ثور+ات,,
2,الجاردنز,ال+جاردنز,ال+جاردنز,ال+جاردنز,,
,الجامعة,ال+جامع+ة,ال+جامع+ة,ال+جامع+ة,,
,الجامعة:'),ال+جامع+ة : ' ),ال+جامعة:ء),ال+جامع+ة : ' ),,
,الجامعه,ال+جامعه,ال+جامع+ه,ال+جامع+ه,,
,الجاي,ال+جاي,ال+جاي,ال+جاي,,
,الجديدة,ال+جديد+ة,ال+جديد+ة,ال+جديد+ة,,
,الجربا,ال+جربا,ال+جرب+ا,ال+جربا,PERS,
,الجمال,ال+جمال,ال+جمال,ال+جمال,,
,الجمع..,ال+جمع . .,ال+جمع..,ال+جمع . .,,
,الجمعة,ال+جمع+ة,ال+جمع+ة,ال+جمع+ة,,
,الجميع,ال+جميع,ال+جميع,ال+جميع,,
,الجهادية,ال+جهادي+ة,ال+جهادي+ة,ال+جهادي+ة,x,
,الجوال,ال+جوال,ال+جوال,ال+جوال,,
1,الجيبة,ال+جيب+ة,ال+جيب+ة,ال+جيب+ة,,
,الجيران,ال+جيران,ال+جيران,ال+جيران,,
,الجيش,ال+جيش,ال+جيش,ال+جيش,,
,الحاله,ال+حاله,ال+حال+ه,ال+حال+ه,,
,الحب,ال+حب,ال+حب,ال+حب,,
,الحبوب,ال+حبوب,ال+حبوب,ال+حبوب,,
,الحرارة,ال+حرار+ة,ال+حرار+ة,ال+حرار+ة,,
,الحرام,ال+حرام,ال+حرام,ال+حرام,,
,الحرب,ال+حرب,ال+حرب,ال+حرب,,
,الحركات,ال+حرك+ات,ال+حرك+ات,ال+حرك+ات,,
1,الحزانا,ال+حزانا,ال+حزانا,ال+حزانا,x,
,الحزب,ال+حزب,ال+حزب,ال+حزب,,
,الحزن,ال+حزن,ال+حزن,ال+حزن,,
,الحسم,ال+حسم,ال+حسم,ال+حسم,,
,الحق,ال+حق,ال+حق,ال+حق,,
,الحقيقة,ال+حقيق+ة,ال+حقيق+ة,ال+حقيق+ة,,
1,الحكي,ال+حكي,ال+حكي,ال+حكي,x,
,الحل,ال+حل,ال+حل,ال+حل,,
,الحلقة,ال+حلق+ة,ال+حلق+ة,ال+حلق+ة,,
,الحلو,الحلو,ال+حلو,ال+حلو,,
,الحلوه,ال+حلوه,ال+حلو+ه,ال+حلو+ه,,
,الحمار,ال+حمار,ال+حمار,ال+حمار,,
,الحمام,ال+حمام,ال+حمام,ال+حمام,,
,الحواجز,ال+حواجز,ال+حواجز,ال+حواجز,,
,الحوز,ال+حوز,ال+حوز,ال+حوز,x,
,الحياة,ال+حيا+ة,ال+حيا+ة,ال+حيا+ة,,
,الحياة..,ال+حيا+ة . .,ال+حياة..,ال+حيا+ة . .,,
,الحياه,ال+حياه,ال+حي+اه,ال+حيا+ه,,
,الحيط,ال+حيط,ال+حيط,ال+حيط,,
,"الحيوان""","ال+حيوان ""","ال+حيوان""","ال+حيوان """,,
,الحيوانات,ال+حيوان+ات,ال+حيوان+ات,ال+حيوان+ات,,
,الخارجي,ال+خارجي,ال+خارجي,ال+خارجي,x,
1,الختيار,ال+ختيار,ال+ختيار,ال+ختيار,,
1,الختيارات,ال+ختيار+ات,ال+ختيار+ات,ال+ختيار+ات,,
,الخضرة,ال+خضر+ة,ال+خضر+ة,ال+خضر+ة,,
,الخطأ,ال+خطأ,ال+خطأ,ال+خطأ,,
,الخطبة,ال+خطب+ة,ال+خطب+ة,ال+خطب+ة,,
,الخلوة,ال+خلو+ة,ال+خلو+ة,ال+خلو+ة,,
,الخواتم,ال+خواتم,ال+خواتم,ال+خواتم,,
,الخير,ال+خير,ال+خير,ال+خير,,
,الخير🌹,ال+خير ? ?,ال+خير🌹,ال+خير 🌹,,
,الدار,ال+دار,ال+دار,ال+دار,,
,الدراسة:|,ال+دراس+ة : |,ال+دراسة:آ,ال+دراس+ة :|,,
,الدرس,ال+درس,ال+درس,ال+درس,,
1,الدركي,ال+دركي,ال+دركي,ال+دركي,x,
1,الدعش,ال+دعش,ال+دعش,ال+دعش,,
,الدكتور,ال+دكتور,ال+دكتور,ال+دكتور,,
,الدلال,ال+دلال,ال+دلال,ال+دلال,,
,الدنيا,ال+دنيا,ال+دنيا,ال+دنيا,,
,ﺍﻟﺪﻧﻴﺎ,ﺍ ﻟ ﺪ ﻧ ﻴ ﺎ,ﺍﻟﺪﻧﻴﺎ,ﺍﻟ+ﺪﻧﻴﺎ,,
,الدولة,ال+دول+ة,ال+دول+ة,ال+دول+ة,,
,الدين,ال+دين,ال+دين,ال+دين,,
,الذكرى,ال+ذكرى,ال+ذكرى,ال+ذكرى,x,
,الرائع.,ال+رائع .,ال+رائع.,ال+رائع .,,
,الراس,ال+راس,ال+راس,ال+راس,,
2,الرامبو,ال+رامبو,ال+رامبو,ال+رامبو,,
,الراوتر,ال+راوتر,ال+راوتر,ال+راوتر,,
,الرقص,ال+رقص,ال+رقص,ال+رقص,,
,الروتين,ال+روتين,ال+روتين,ال+روتين,,
,الروضة,ال+روض+ة,ال+روض+ة,ال+روض+ة,,
,الريتويت,ال+ريتويت,ال+ريتويت,ال+ريتويت,,
,الريّس,ال+ريس,ال+ريس,ال+ريس,,
,الزبالة,ال+زبال+ة,ال+زبال+ة,ال+زبال+ة,,
,الزعامه,ال+زعامه,ال+زعام+ه,ال+زعام+ه,,
,الزعران,ال+زعران,ال+زعران,ال+زعران,,
,الزعيم,ال+زعيم,ال+زعيم,ال+زعيم,,
1,الزغير,ال+زغير,ال+زغير,ال+زغير,,
,الزهايمر,الزهايمر,ال+زهايمر,ال+زهايمر,,
,الزواج,ال+زواج,ال+زواج,ال+زواج,,
,الزوج,ال+زوج,ال+زوج,ال+زوج,,
,الزوجه:,الزوج+ه :,ال+زوجه:,ال+زوج+ه :,,
1,الزيكو,ال+زيكو,ال+زيكو,ال+زيكو,,
,السابقة,ال+سابق+ة,ال+سابق+ة,ال+سابق+ة,,
,الساعة,ال+ساع+ة,ال+ساع+ة,ال+ساع+ة,,
,الساعتين,ال+ساع+ت+ين,ال+ساعتين,ال+ساع+ت+ين,,
,السخنة,ال+سخن+ة,ال+سخن+ة,ال+سخن+ة,,
