,اتذكر,اتذكر,اتذكر,,اتذكر,
,اتركها,اترك+ها,اترك+ها,,اترك+ها,
,اتركهم,اترك+هم,اترك+هم,,اترك+هم,
,اتركيها,اترك+ي+ها,اترك+ي+ها,,اترك+ي+ها,
,اتصال,اتصال,اتصال,,اتصال,
1,اتغشمر,اتغشمر,اتغشمر,,اتغشمر,
,اتكسرت,اتكسرت,اتكسر+ت,,اتكسر+ت,
1,اتمد,اتمد,اتمد,,اتمد,"وبتمد شفايفك
"
x,اتمنى,اتمنى,اتم+نى,,اتمنى,
1,اتهكر,اتهكر,اتهكر,,اتهكر,
,اتورط,اتورط,اتورط,,اتورط,
,اثنين,اثنين,اثن+ين,,اثنين,
,اجابتي,اجاب+ت+ي,اجاب+تي,,اجاب+ت+ي,
,اجلس,اجلس,اجلس,,اجلس,
,اجمل,اجمل,اجمل,,اجمل,
,اجي,اجي,اجي,,اجي,
,اجيب,اجيب,اجيب,,اجيب,
,احب,احب,احب,,احب,
,احباب,احباب,احباب,,احباب,
,احبك,احبك,احب+ك,,احب+ك,
,احبها,احب+ها,احب+ها,,احب+ها,
,احتاج,احتاج,احتاج,,احتاج,
,احتاجك..,احتاج+ك . .,احتاجك..,,احتاج+ك,
,احتارت,احتار+ت,احتار+ت,,احتار+ت,
,احترامي,احترام+ي,احترام+ي,,احترام+ي,
,احترت,احتر+ت,احتر+ت,,احتر+ت,
,احترقت,احترق+ت,احترق+ت,,احترق+ت,
1,احجي,احجي,احج+ي,,احج+ي,
,احد,احد,احد,,احد,
x,احدن,احدن,احدن,,احد+ن,
,احس,احس,احس,,احس,
,احساس,احساس,احساس,,احساس,
,احسن,احسن,احسن,,احسن,
,احضنك,احضنك,احضن+ك,,احضن+ك,
,احط,احط,احط,,احط,
,احفظوا,احفظ+وا,احفظ+وا,,احفظ+وا,
,احلا,احلا,احل+ا,,احلا,
,احلامي,احلامي,احلام+ي,,احلام+ي,
,احلف,احلف,احلف,,احلف,
,احلى,احلى,احلى,,احلى,
,احمر,احمر,احمر,,احمر,
,احنا,اح+نا,احنا,,احنا,
,احيانا,احيا+نا,احيان+ا,,احيان+ا,
1,احين,احين,اح+ين,,احين,
x,اخااف,اخااف,اخااف,,اخااف,
,اخاف,اخاف,اخاف,,اخاف,
,اخترع,اخترع,اخترع,,اخترع,
,اختنقت,اختنق+ت,اختنق+ت,,اختنق+ت,
,اخته,اخت+ه,اخ+ت+ه,,اخت+ه,x
,اخذ,اخذ,اخذ,,اخذ,
,اخر,اخر,اخر,,اخر,
,اخص,اخص,اخص,,اخص,جربيه وشفي راح ترتاحين على كلامهم الحلو وبل اخص اذا اغنيه بيه
,اخلي,اخلي,اخلي,,اخلي,
,"اخوانه""","اخوان+ه ""","اخوانه""",,اخوان+ه,
,اخواني,اخواني,اخو+ان+ي,,اخوان+ي,
,اخوي,اخوي,اخو+ي,,اخو+ي,
1,اخيس,اخيس,اخيس,,اخيس,
x,ادارة,ادار+ة,ادار+ة,,ادار+ة,
,اداري,اداري,اداري,,اداري,
,ادرس,ادرس,ادرس,,ادرس,
,ادري,ادري,ادري,,ادري,
1,ادريبك,ادريبك,ادريب+ك,,ادري ب+ك,
,ادعوا,ادع+وا,ادع+وا,,ادع+وا,ادع+ي (ادع+و)
,ادعي,ادعي,ادعي,,ادع+ي,ادع+ي (ادع+و)
,ادفع,ادفع,ادفع,,ادفع,
,ادق,ادق,ادق,,ادق,
1,ادوّد,ادود,ادود,,ادود,صج اني ماحب ادور سوالف ولا اسال شصاير ومنو ولييش لكن ما انكر اني ادوّد واسكت
,ادور,ادور,ادور,,ادور,
,اذا,اذ+ا,اذا,,اذا,
,اذكروه,اذكروه,اذكر+و+ه,,اذكر+و+ه,
,اراضيك,اراضي+ك,اراضي+ك,,اراضي+ك,
,اربع,اربع,اربع,,اربع,
x,اربعين؟,اربع+ين ؟,اربعين؟,,اربع+ين,
x,ارتاااح,ارتاااح,ارتاااح,,ارتاااح,
,ارتفعت,ارتفع+ت,ارتفع+ت,,ارتفع+ت,
1,ارتكي,ارتكي,ارت+كي,,ارتكي,x
,ارحل,ارحل,ارحل,,ارحل,
,ارسل,ارسل,ارسل,,ارسل,
,اريد,اريد,اريد,,اريد,
,ازعاج:',ازعاج : ',ازعاج:ء,,ازعاج,
x,ازعاجہ,ازعاج ہ,ازعاجہ,,ازعاج+ہ,
,ازعل,ازعل,ازعل,,ازعل,
,ازواج,ازواج,ازواج,,ازواج,
,ازيد,ازيد,ازيد,,ازيد,
,اسابيع,اسابيع,اسابيع,,اسابيع,
,اساس,اساس,اساس,,اساس,
,اساعدك??,اساعدك ? ?,اساعدك??,,اساعد+ك,
,اسال,اسال,اسال,,اسال,
,اسباب,اسباب,اسباب,,اسباب,
,اسبه,اسبه,اسب+ه,,اسب+ه,
x,استري,استري,استر+ي,,استر+ي,عاد انتي استري شوي وراج حنا بتويتر مب في البيت
,استسلموا,استسلم+وا,استسلم+وا,,استسلم+وا,
,استغرب,استغرب,استغرب,,استغرب,
,استغفر,استغفر,استغفر,,استغفر,
,استهتار,استهتار,استهتار,,استهتار,
,استوعب,استوعب,استوعب,,استوعب,
,استوعبه??,استوعب+ه ? ?,استوعبه??,,استوعب+ه,
,استيقظ,استيقظ,استيقظ,,استيقظ,
,اسد,اسد,اسد,,اسد,
,اسعدتك,اسعد+ت+ك,اسعد+ت+ك,,اسعد+ت+ك,
2,اسكد,اسكد,اسكد,,اسكد,x
x,اسمائكم,اسمائ+كم,اسمائ+كم,,اسمائ+كم,
,اسمر,اسمر,اسمر,,اسمر,
,اسمع,اسمع,اسمع,,اسمع,
,اسمعكم,اسمع+كم,اسمع+كم,,اسمع+كم,
,اسمك,اسم+ك,اسم+ك,,اسم+ك,
,اسمك،،,اسم+ك ، ،,اسمك،،,,اسم+ك,
,اسود,اسود,اسود,,اسود,
1,اسويه,اسو+ي+ه,اسوي+ه,,اسوي+ه,x
,اسير,اسير,اسير,,اسير,
,اشتاقك..,اشتاق+ك . .,اشتاقك..,,اشتاق+ك,
,اشتقت,اشتق+ت,اشتق+ت,,اشتق+ت,
1,اشعمل,اشعمل,اشعمل,,اش+عمل,x
,اشوف,اشوف,اشوف,,اشوف,
,اشوفك,اشوفك,اشوف+ك,,اشوف+ك,
1,اشووو,اشووو,اشووو,,اشووو,x
,اشياء,اشياء,اشياء,,اشياء,
,اصافحك,اصافحك,اصافحك,,اصافح+ك,
,اصدق,اصدق,اصدق,,اصدق,
,اصعب,اصعب,اصعب,,اصعب,
,اصلا,اصلا,اصل+ا,,اصل+ا,
,اصلاً,اصلا,اصل+ا,,اصل+ا,
,اضيع,اضيع,اضيع,,اضيع,
,اطبطب,اطبطب,اطبطب,,اطبطب,
1,اطبك,اطب+ك,اطب+ك,,اطب+ك,x
,اطلع,اطلع,اطلع,,اطلع,
,اطلعو,اطلعو,اطلع+و,,اطلع+و,
,اظن,اظن,اظن,,اظن,
x,اع?ذر,اع ? ذر,اع?ذر,,اعتذر,
,اعبر,اعبر,اعبر,,اعبر,
,اعرف,اعرف,اعرف,,اعرف,
,اعوج,اعوج,اعوج,,اعوج,
,اعيش,اعيش,اعيش,,اعيش,
x,اغديكم,اغدي+كم,اغدي+كم,,اغدي+كم,
x,اغلى,اغلى,اغلى,,اغلى,
x,اغني,اغني,اغني,,اغني,
x,اغني؟,اغني ؟,اغني؟,,اغني,
,اغنية,اغني+ة,اغني+ة,,اغني+ة,
,اغنيه,اغني+ه,اغني+ه,,اغني+ه,
x,افراق,افراق,افراق,,افراق,الفراق
,افرق,افرق,افرق,,افرق,
,افطر,افطر,افطر,,افطر,
,افكر,افكر,افكر,,افكر,
,افهمها,افهم+ها,افهم+ها,,افهم+ها,
,افهموا,افهم+وا,افهم+وا,,افهم+وا,
x,اقابلهم،،،لكن,اقابلهم ، ، ، لكن,اقابلهم،،،لكن,,اقابل+هم لكن,
,اقدر,اقدر,اقدر,,اقدر,
,اقسى,اقسى,اقسى,,اقسى,
x,اقصاه,اقصا+ه,اقص+ا+ه,,اقصا+ه,
,اقفل,اقفل,اقفل,,اقفل,
1,اقفى,اقفى,اقف+ى,,اقفى,اقفى .. و لكنہ ترك داخلي شي وانا تركت ( بداخلہ ) الف حاجہ 
,اقول,اقول,اقول,,اقول,
,اقولك,اقولك,اقو+ل+ك,,اقول+ك,
,اقوى,اقوى,اقوى,,اقوى,
,اكاونتاتهم,اكاونتاتهم,اكاونتات+هم,,اكاونت+ات+هم,
,اكبر,اكبر,اكبر,,اكبر,
,اكتئب,اكتئب,اكتئب,,اكتئب,
,اكتب,اكتب,اكتب,,اكتب,
,اكتبه,اكتب+ه,اكتب+ه,,اكتب+ه,
,اكتبها,اكتب+ها,اكتب+ها,,اكتب+ها,
,اكتشف,اكتشف,اكتشف,,اكتشف,
,اكتشف.............??????,اكتشف . . . . . . . . . . . . . ? ? ? ? ? ?,اكتشف.............??????,,اكتشف,
,اكثر,اكثر,اكثر,,اكثر,
,اكره,اكره,اكره,,اكره,
,اكسر,اكسر,اكسر,,اكسر,
,اكشن,اكشن,اكشن,,اكشن,
,اكون,اكون,اكون,,اكون,
,اكويه,اكوي+ه,اكوي+ه,,اكوي+ه,x
,اكيد,اكيد,اكيد,,ال+أتكيت,
,ال,ال,ال,,ال+أتكيت,
,الآغا,ال+آغا,ال+آغا,,ال+أتكيت,
,الأتكيت,ال+أتكيت,ال+أتكيت,,ال+أتكيت,
,الأرض,ال+أرض,ال+أرض,,ال+أرض,
,الأرهابيه,ال+أرهابيه,ال+أرهابي+ه,,ال+أرهاب+ي+ه,
,الأسود,ال+أسود,ال+أسود,,ال+أسود,
,الأصوآت,ال+أصوآت,ال+أصوآت,,ال+أصوآت,
,الأطفال,ال+أطفال,ال+أطفال,,ال+أطفال,
,الأكل,ال+أكل,ال+أكل,,ال+أكل,
,الأمن,ال+أمن,ال+أمن,,ال+أمن,
x,الأندية,ال+أندي+ة,ال+أندي+ة,,ال+أندي+ة,
,الأهداب,ال+أهداب,ال+أهداب,,ال+أهداب,
,الأولي,ال+أولي,ال+أولي,,ال+أولي,
,الإختناق,ال+إختناق,ال+إختناق,,ال+إختناق,
,الإفْك,ال+إفك,ال+إفك,,ال+إفك,
x,الإلكتروني(مع,ال+إلكتروني ( مع,ال+إلكتروني(مع,,ال+إلكتروني ( مع,
,الإمارات,ال+إمار+ات,ال+إمار+ات,,ال+إمار+ات,
,الإماراتي,ال+إماراتي,ال+إماراتي,,ال+إماراتي,
,الا,الا,الا,,الا,
,الابتسامة,ال+ابتسام+ة,ال+ابتسام+ة,,ال+ابتسام+ة,
,الابطال؟,ال+ابطال ؟,ال+ابطال؟,,ال+ابطال,
,الابله,ال+ابله,ال+ابل+ه,,ال+ابله,
,الابيات,ال+ابي+ات,ال+ابي+ات,,ال+ابيات,
,الاتحاد,ال+اتحاد,ال+اتحاد,,ال+اتحاد,
,الاتكيت,ال+اتكيت,ال+اتكي+ت,,ال+اتكيت,
,الاجابه,ال+اجابه,ال+اجاب+ه,,ال+اجاب+ه,
,الاجازه,ال+اجازه,ال+اجاز+ه,,ال+اجاز+ه,
,الاجر,ال+اجر,ال+اجر,,ال+اجر,
,الاحترام,ال+احترام,ال+احترام,,ال+استهتار,
,الاحد,ال+احد,ال+احد,,ال+احد,
,الاحساس,ال+احساس,ال+احساس,,ال+استهتار,
,الاحلام,ال+احلام,ال+احلام,,ال+استهتار,
,الاستهتار,ال+استهتار,ال+استهتار,,ال+استهتار,
2,الاسك,ال+اسك,ال+اسك,,ال+اسك,في شخص من تويتر رسل لي سؤال ع الاسك و ما لاحظ اني سويت منع السؤال بالمجهول:)!  ستروا ع عمركم ولا تشوهوا صورتكم قدام الناس عشان سؤال.
,الاسكاني؟,ال+اسكاني ؟,ال+اسكاني؟,,ال+اسكان+ي,
,الاشخاص,ال+اشخاص,ال+اشخاص,,ال+اشخاص,
,الاشياء,ال+اشياء,ال+اشياء,,ال+اشياء,
,الاعتذار,ال+اعتذار,ال+اعتذار,,ال+اعتذار,
,الاغنية,ال+اغني+ة,ال+اغني+ة,,ال+اغني+ة,
,الافعــــال,ال+افعال,ال+افعال,,ال+انجليزي,
,الامامية,ال+امامي+ة,ال+امامي+ة,,ال+انجليزي,
,الامس,ال+امس,ال+امس,,ال+انجليزي,
,الان,الان,الان,,ال+انجليزي,
,الانجليزي,ال+انجليزي,ال+انجليزي,,ال+انجليزي,
,الانحياديه,ال+انحياديه,ال+انحيادي+ه,,ال+انحيادي+ه,
,الايميل,ال+ايميل,ال+ايميل,,ال+ايميل,
,البائسه,ال+بائسه,ال+بائس+ه,,ال+بائس+ه,
,الباب,ال+باب,ال+باب,,ال+باب,
,البارح,ال+بارح,ال+بارح,,ال+بارح,
,البارحة,ال+بارح+ة,ال+بارح+ة,,ال+بارح+ة,
,الباس),ال+باس ),ال+باس),,ال+باس ),
,الباطل,ال+باطل,ال+باطل,,ال+باطل,
,البال,ال+بال,ال+بال,,ال+بال,
x,الباله?,ال+باله ?,ال+باله?,,ال+بال+ه ?,عفت تاج الذهب چا مشتريك بزود !؟ ورحت رايد أصيل إبّسطة الباله?  تلگالك چلب كلش سهل يفلان.. ?ن بس الچلاب إتدوّر إفضاله ??
,البايرن,ال+بايرن,ال+بايرن,,ال+بديع,
,البحرين,ال+بحرين,ال+بحر+ين,,ال+بحرين,
,البدو,ال+بدو,ال+بدو,,ال+بدو,
,البديع,ال+بديع,ال+بديع,,ال+بديع,
,البرآءه,ال+برآءه,ال+برآء+ه,,ال+برآء+ه,
,البرد,ال+برد,ال+برد,,ال+برد,
,البروجيكتر,ال+بروجيكتر,ال+بروجيكتر,,ال+بريد,
,البريد,ال+بريد,ال+بريد,,ال+بريد,
,البسمه,ال+بسمه,ال+بسم+ه,,ال+بسم+ه,
,البشر,ال+بشر,ال+بشر,,ال+بشر,
,البطه,البط+ه,ال+بط+ه,,ال+بط+ه,
,البطيخ,ال+بطيخ,ال+بطيخ,,ال+بطيخ,
,البعض,ال+بعض,ال+بعض,,ال+بعض,
,البعيد,ال+بعيد,ال+بعيد,,ال+بعيد,
,البكاء,ال+بكاء,ال+بكاء,,ال+بكاء,
,البلطجيه,ال+بلطجيه,ال+بلطجي+ه,,ال+بلطج+ي+ه,x
,البلى,ال+بلى,ال+بلى,,ال+بلى,
,البنات,ال+بن+ات,ال+بنات,,ال+بنات,
,البيت,ال+بيت,ال+بيت,,ال+بيت,
1,البيكاب,ال+بيكاب,ال+بيكاب,,ال+بيكاب,
1,التاير,ال+تاير,ال+تاير,,ال+تاير,
,التصنيف,ال+تصنيف,ال+تصنيف,,ال+تلفزيون,
,التعب,ال+تعب,ال+تعب,,ال+تلفزيون,
,التغريدة,ال+تغريد+ة,ال+تغريد+ة,,ال+تغريد+ة,
,التكيف,ال+تكيف,ال+تكيف,,ال+تلفزيون,
,التلفزيون,ال+تلفزيون,ال+تلفزيون,,ال+تلفزيون,
x,التمار:,ال+تمار :,ال+تمار:,,ال+تمار :,
,التمرين,ال+تمرين,ال+تمر+ين,,ال+تمرين,
,التمهيدي,ال+تمهيدي,ال+تمهيدي,,ال+تمهيد+ي,
1,التنك,ال+تنك,ال+تنك,,ال+تنك,x
,التوحد,ال+توحد,ال+توحد,,ال+توحد,
,التويتر,ال+تويتر,ال+تويتر,,ال+تويتر,
,التويتير,ال+تويتير,ال+تويتير,,ال+تويتير,
,الثانيه,الثاني+ه,ال+ثاني+ه,,ال+ثاني+ه,
x,الثلاجه,ال+ثلاجه,ال+ثلاج+ه,,ال+ثلاج+ه,xxxx
,الجاكيت,ال+جاكيت,ال+جاكيت,,ال+جاكيت,
,الجالس,ال+جالس,ال+جالس,,ال+جالس,
x,الجام,ال+جام,ال+جام,,الجام,تجرحني وتكلي معاتب احباب ويفز بيه جرح مايقبل ينام بسك ياعتب حجيك سجاجين ا?سلوبه حجر ليعاتب الجام
,الجامعه,ال+جامعه,ال+جامع+ه,,ال+جامع+ه,
,الجبل,ال+جبل,ال+جبل,,ال+جبل,
,الجديد,ال+جديد,ال+جديد,,ال+جديد,
,الجديده,ال+جديده,ال+جديد+ه,,ال+جديد+ه,
,الجذب,ال+جذب,ال+جذب,,ال+جذب,
,الجراح,ال+جراح,ال+جراح,,ال+جراح,
,الجروح,ال+جروح,ال+جروح,,ال+جروح,
,الجزيرة,ال+جزير+ة,ال+جزيرة,,ال+جزير+ة,
,الجمال,ال+جمال,ال+جمال,,ال+جمال,
,الجمعه,ال+جمعه,ال+جمع+ه,,ال+جمع+ه,
,الجمله,ال+جمله,ال+جمل+ه,,ال+جمل+ه,"x
"
,الجميل,ال+جميل,ال+جميل,,ال+جنون,
,الجنوب,ال+جنوب,ال+جنوب,,ال+جنون,
,الجنون,ال+جنون,ال+جنون,,ال+جنون,
,الجنون?”,ال+جنون ? ”,ال+جنون?”,,ال+جنون ? ”,
,الجو,ال+جو,ال+جو,,ال+جو,
1,الچلاب,ال چ لاب,ال+چلاب,,ال+چلاب,
,الحارس,ال+حارس,ال+حارس,,ال+حديد,
,الحب,ال+حب,ال+حب,,ال+حب,
,الـحـب,ال+حب,ال+حب,,ال+حديد,
,الحديد,ال+حديد,ال+حديد,,ال+حديد,
,الحديد،،ياناس,ال+حديد ، ، ياناس,ال+حديد،،ياناس,,ال+حديد,
,الحرام,ال+حرام,ال+حرام,,ال+حرام,
,الحرامي,ال+حرامي,ال+حرامي,,ال+حرامي,
,الحركات,ال+حرك+ات,ال+حرك+ات,,ال+حرك+ات,
,الحريم,ال+حريم,ال+حريم,,ال+حريم,
,الحزن,ال+حزن,ال+حزن,,ال+حزن,
,الحزين,ال+حزين,ال+حزين,,ال+حزين,
,الحشيش,ال+حشيش,ال+حشيش,,ال+حشيش,
,الحضارات,ال+حضار+ات,ال+حضار+ات,,ال+حضار+ات,
,الحضن,ال+حضن,ال+حضن,,ال+حضن,
1,الحقران,ال+حقر+ان,ال+حقران,,ال+حقران,
,الحقيقھه,ال+حقيق ھ ه,ال+حقيقھ+ه,,ال+حقيق+ھه,
1,الحكي,ال+حكي,ال+حكي,,ال+حكي,
,الحلو,الحلو,ال+حلو,,ال+حلو,
,الحلوه,ال+حلوه,ال+حلو+ه,,ال+حمام,
,الحمام,ال+حمام,ال+حمام,,ال+حمام,
,الحممد,ال+حممد,ال+حممد,,ال+حمد,
,الحنان؟??.,ال+حنان ؟ ? ? .,ال+حنان؟??.,,ال+حنان ؟ ? ? .,
,الحي,ال+حي,ال+حي,,ال+حي,
,الحياة,ال+حيا+ة,ال+حيا+ة,,ال+حيا+ة,
1,الحين,ال+حين,ال+حين,,ال+حين,
,الخاتمة,ال+خاتم+ة,ال+خاتم+ة,,ال+خطأ,
,الخجل,ال+خجل,ال+خجل,,ال+خطأ,
,الخطأ,ال+خطأ,ال+خطأ,,ال+خطأ,
,الخليج,ال+خليج,ال+خليج,,ال+خليج,
,الخيانه,ال+خيانه,ال+خيان+ه,,ال+خيانه,
,الخير,ال+خير,ال+خير,,ال+خير,
x,الداوو,ال+داوو,ال+داوو,,ال+داوو,
,الدايمة,ال+دايم+ة,ال+دايم+ة,,ال+دايم+ة,
,الدببه,ال+دببه,ال+دبب+ه,,ال+دببه,
,الدلالي,ال+دلالي,ال+دلالي,,ال+دلال+ي,
,الدنيا,ال+دنيا,ال+دنيا,,ال+دنيا,
,الدوار,ال+دوار,ال+دوار,,ال+دوار,
,الدوام,ال+دوام,ال+دوام,,ال+دوام,
,الدوامات,ال+دوام+ات,ال+دوام+ات,,ال+دوام+ات,
,الدوري,ال+دوري,ال+دوري,,ال+دوري,
,الدولي,ال+دولي,ال+دولي,,ال+دولي,
,الديره,ال+ديره,ال+دير+ه,,ال+دير+ه,
,الذهب,ال+ذهب,ال+ذهب,,ال+ذهب,
,الذي,الذي,الذي,,الذي,
,الـذي,الذي,الذي,,الذي,
1,الراحت,ال+راحت,ال+راحت,,ان راحت,انه الراحت احلامي ولا مال وحچي العدل عندي ولامال شلت دنياي وحدي ولامال وحچي الباطل شوف اشعمل بيه..
,الربع,ال+ربع,ال+ربع,,ال+ربع,
,الرجولة,ال+رجول+ة,ال+رجول+ة,,ال+رجول+ة,
,الرجيم,ال+رجيم,ال+رجيم,,ال+رجيم,
,الرحمن,ال+رحمن,ال+رحمن,,ال+رحمن,
,الرد,ال+رد,ال+رد,,ال+رد,
,الرديه,ال+رديه,ال+ردي+ه,,ال+ردي+ه,
,الرزينه,ال+رزينه,ال+رزين+ه,,ال+رزين+ه,
,الرضاء,ال+رضاء,ال+رضاء,,ال+رضاء,
1,الرقده,ال+رقده,ال+رقد+ه,,ال+رقد+ه,
,الرنج,ال+رنج,ال+رنج,,ال+رنج,
,الروافض,ال+روافض,ال+روافض,,ال+زائد,
,الريان,ال+ريان,ال+ريان,,ال+زائد,
,الزائد,ال+زائد,ال+زائد,,ال+زائد,
,الزبالة،,ال+زبال+ة ،,ال+زبالة،,,ال+زبال+ة,
,الزعاق,ال+زعاق,ال+زعاق,,ال+زعاق,كتب الفلكي السعودي   خالد الزعاق يقول  الصيف سوف يكون ..................
,الزلات,ال+زل+ات,ال+زل+ات,,ال+زل+ات,
,الـزمـان,ال+زمان,ال+زمان,,ال+زمان,
,السؤال,ال+سؤال,ال+سؤال,,ال+سؤال,
,الساعة,ال+ساع+ة,ال+ساع+ة,,ال+ساع+ة,
,الساعه,ال+ساعه,ال+ساع+ه,,ال+ساع+ه,
1,السالفه,ال+سالفه,ال+سالف+ه,,ال+سالف+ه,
,السبب,ال+سبب,ال+سبب,,ال+سبب,
,السخيفه,ال+سخيفه,ال+سخيف+ه,,ال+سخيف+ه,
1,السرحه,ال+سرحه,ال+سرح+ه,,ال+سرح+ه,
,السري,ال+سري,ال+سري,,ال+سري,
,السعادة??,ال+سعاد+ة ? ?,ال+سعادة??,,ال+سعاد+ة ? ?,
,السعودي,ال+سعودي,ال+سعودي,,ال+سعودي,
,السعودية,ال+سعودي+ة,ال+سعودي+ة,,ال+سعودي+ة,
,السعوديه,السعوديه,ال+سعودي+ه,,ال+سعودي+ه,
,السكول,ال+سكول,ال+سكول,,ال+سكول,school
,السكيني,ال+سكين+ي,ال+سكيني,,ال+سكيني,skinny
,السلاطين,ال+سلاطين,ال+سلاط+ين,,ال+سلاطين,
,السما,ال+سما,ال+سما,,ال+سما,
,السماء,ال+سماء,ال+سماء,,ال+سماء,
,السماعات,ال+سماع+ات,ال+سماع+ات,,ال+سماع+ات,
,السنة,ال+سن+ة,ال+سن+ة,,ال+سن+ة,
,السهر,ال+سهر,ال+سهر,,ال+سهر,
,الـسهــر,ال+سهر,ال+سهر,,ال+سهر,
1,السوالف,ال+سوالف,ال+سوالف,,ال+سوالف,
,السورية؟,ال+سوري+ة ؟,ال+سورية؟,,ال+سوري+ة,
,السيارة,ال+سيار+ة,ال+سيار+ة,,ال+سيار+ة,
,السياسية*??,ال+سياسي+ة * ? ?,ال+سياسيةذ??,,ال+سياسي+ة * ? ?,
